doi,title,authors,introduction,contribution
10.1007/978-981-99-3068-5_9,DaFne: Data Fusion Generator and Synthetic Data Generation for Cities,Glass A.,"In the planning of smart cities, machine learning models can support decision-making with intelligent insights. But what data sets should training processes be based on if there is not yet a city from which to collect data, or if data is not usable due to privacy issues? Synthetic data can provide a realistic representation of conditions in the city not only for machine learning experts, but also for smart city experts. For data-affine users, there are machine learning-based methods for generating synthetic data, but these have limited accessibility to data amateurs. The Platform Data Fusion Generator (DaFne) project aims to improve the usability of data generation methods for various professions. The platform with its generic functionalities should appeal to users from all domains.","This paper refers to the research on how smart-city use cases can be addressed and how complex machine learning based methods can be made accessible through the platform to urban professions. Based on results from user interviews and experiments of a smart city case study, the need for a non-generic platform feature emerges. The Use Case Explorer feature provides users with a simple interface to query pre-trained machine learning models to generate data for a specific use case."
10.19678/j.issn.1000-3428.0064093,Visual analysis of resident behavior characteristics based on spatio-temporal data,Ma X.,"Owing to the rapid development of smart cities, a significant number of commercial areas will generate plenty of resident behavior data daily. However, classical analysis methods cannot easily overcome data sparsity, and spatio-temporal adjoint relation discovery does not provide accurate results.","This paper proposes an interactive visual analysis system based on resident behavior data characteristics and visual analysis tasks. The system processes the original data, extracts the relevant spatio-temporal characteristics, and identifies the user's adjoint relations. Additionally, the system uses an improved variable sliding window algorithm combined with visual analysis technology to design a user relationship diagram, time Gantt chart, schematic map of multivariable representation, radial bar chart, calendar thermal chart, and others. Based on these visual tools, the traffic distribution, user origin, and other characteristics of the residence site can be visually analyzed in multiple periods. By performing case studies based on two real datasets, the behavior patterns and phenomena that prove the usability and extensibility of the proposed system are explained. Results show that the visual analysis system can realize system-level applications such as group travel characteristics and traffic analysis, which can provide reasonable suggestions and assist decision-making for the commercial operation of relevant venues."
10.1080/17512549.2022.2152865,A novel machine learning-based framework for mapping outdoor thermal comfort,Shahrestani S.S.,"Rapid urbanization and global warming have increased heat stress in urban areas. This in turn makes using indoor space more compelling and leads to more energy consumption. Therefore, paying attention to outdoor spaces design with thermal comfort in mind becomes more important since outdoor spaces can host a variety of activities.","This research aims to introduce a machine learning-based framework to predict the effects of different urban configurations (i.e. different greening configurations and types, different façade materials, and different urban geometry) on outdoor thermal comfort through training a pix2pix Convolutional generative adversarial network (cGAN) model. For the training of the machine learning model, a dataset consisting of 208 coupled pictures of input and output has been created. The simulation of this data has been carried out by ENVI-met. The resulting machine learning model had a Structural Similarity Index (SSIM) of 96% on the test dataset with the highest SSIM of 97.08 and lowest of 94.43 which shows the high accuracy of the model and it could have reached an answer in 3 s compared to the 30-min average time for ENVI-met simulation. The resulting model shows great promise for assisting researchers and urban designers in studying existing urban contexts or planning new developments. HIGHLIGHTS Machine learning use in outdoor thermal comfort assessment has been investigated. Vegetation, urban geometry, surface albedo, and water bodies have been studied parameters. Vegetation and street orientation have the highest and water bodies have the least impact on outdoor thermal comfort. Pix2pix algorithm implementation could create thermal comfort maps with 96% SSIM."
10.1140/epjds/s13688-022-00362-6,Scaling of urban amenities: generative statistics and implications for urban planning,Kaufmann T.,"Cities have been extensively studied as complex adaptive systems over the last 50 years. Recently, several empirical studies and emerging theory provided support for the fact that many different urban indicators follow general consistent statistical patterns across countries, cultures and times. In particular, total personal income, measures of innovation, crime rates, characteristics of the built environment and other indicators have been shown to exhibit non-linear power-law scaling with the population size of functional cities.","Here, we show how to apply this type of analysis inside cities to establish universal patterns in the quantity and distribution of urban amenities such as restaurants, parks, and universities. Using a unique data set containing millions of amenities in the 50 largest US metropolitan areas, we establish general non-linear scaling patterns between each city’s population and many different amenities types, the small-area statistics of their spatial abundance, and the characteristics of their mean distance to each other. We use these size-specific statistical findings to produce generative models for the expected amenity abundances of any US city. We then compute the deviations observed in given cities from this statistical many-amenity model to build a characteristic signature for each urban area. Finally, we show how urban planning can be guided by these systemic quantitative expectations in the context of new city design or the identification of local deficits in service provision in existing cities."
10.3390/su142114341,Revealing the Impact of Urban Form on COVID-19 Based on Machine Learning: Taking Macau as an Example,Chen Y.,"The COVID-19 pandemic has led to a re-examination of the urban space, and the field of planning and architecture is no exception.","In this study, a conditional generative adversarial network (CGAN) is used to construct a method for deriving the distribution of urban texture through the distribution hotspots of the COVID-19 epidemic. At the same time, the relationship between urban form and the COVID-19 epidemic is established, so that the machine can automatically deduce and calculate the appearance of urban forms that are prone to epidemics and may have high risks, which has application value and potential in the field of planning and design. In this study, taking Macau as an example, this method was used to conduct model training, image generation, and comparison of the derivation results of different assumed epidemic distribution degrees. The implications of this study for urban planning are as follows: (1) there is a correlation between different urban forms and the distribution of epidemics, and CGAN can be used to predict urban forms with high epidemic risk; (2) large-scale buildings and high-density buildings can promote the distribution of the COVID-19 epidemic; (3) green public open spaces and squares have an inhibitory effect on the distribution of the COVID-19 epidemic; and (4) reducing the volume and density of buildings and increasing the area of green public open spaces and squares can help reduce the distribution of the COVID-19 epidemic."
10.1016/j.buildenv.2022.109575,Accelerated environmental performance-driven urban design with generative adversarial network,Huang C.,"The morphological design of urban blocks greatly affects the outdoor environment. Currently, performance-based urban and building design relies on a time-consuming numerical simulation process, hindering performance optimization early in the design process.","This paper proposes an automated design process that applies generative adversarial network (GAN) as a surrogate model to accelerate environmental performance-driven urban design. Parameterized urban blocks are designed for random sampling and constructing a numerical simulation database. The GAN model was trained to predict pedestrian level wind (PLW), annual cumulative solar radiation (Radiation) and Universal Thermal Climate Index (UTCI) in real-time. The GAN-based surrogate model is combined with a multi-objective genetic algorithm to achieve real-time optimization of urban morphology. The results show that on the test set, the pix2pix model using a specific encoding method predicts the R2 of 0.70, 0.86 and 0.80 for PLW, Radiation and UTCI, respectively, while the method can speed up 120–240 times compared to the numerical simulation method. The optimization results show that NSGA-II combined with global averaging pooling achieves the best optimization results. When the number of optimized samples exceeds 174, the proposed method has a time advantage over traditional methods for outdoor environment optimization in urban design."
10.1016/j.compenvurbsys.2022.101852,Generative population synthesis for joint household and individual characteristics,Aemmer Z.,"Household surveys provide immense value in the fields of transportation and urban planning. However, even the most well-funded surveying agencies rely on sampling methods to estimate the nature of the true population, and the collected microdata is frequently aggregated, or limited in volume and detail to protect the privacy of respondents. Population synthesis provides a means to scale this microdata to represent larger regions for use in microsimulation. Despite their accuracy and widespread adoption, traditional synthesis algorithms for reweighting microdata samples scale poorly with the number of variables and geographic regions being modeled, and can suffer from non-convergence with smaller sample sizes. Several generative models have been proposed to address these shortcomings, but lack features such as sub-region modeling, and the ability to simultaneously generate both individuals and households.","This work proposes an extension to recent generative approaches capable of generating synthetic populations consisting of both individual and household-level variables, that uses a two-part Variational Autoencoder (VAE) and Conditional-VAE (CVAE) to learn a distribution of latent variables in the general population, and use them to generate new samples. This can help in synthesizing smaller, traditionally under-sampled groups. This approach is benchmarked against a state of the art open source population synthesizer. In addition, the VAE/CVAE model is tested under increasingly minimal training data. Findings indicate the VAE/CVAE model creates more accurate populations, using less time than the traditional synthesizer under small to medium dimensional datasets (4–16 variables). The VAE/CVAE also performs well with few (n = 100) training samples, with diminishing returns for additional training samples."
10.1145/3534678.3539239,MetroGAN: Simulating Urban Morphology with Generative Adversarial Network,Zhang W.,"Simulating urban morphology with location attributes is a challenging task in urban science. Recent studies have shown that Generative Adversarial Networks (GANs) have the potential to shed light on this task. However, existing GAN-based models are limited by the sparsity of urban data and instability in model training, hampering their applications.","Here, we propose a GAN framework with geographical knowledge, namely Metropolitan GAN (MetroGAN), for urban morphology simulation. We incorporate a progressive growing structure to learn hierarchical features and design a geographical loss to impose the constraints of water areas. Besides, we propose a comprehensive evaluation framework for the complex structure of urban systems. Results show that MetroGAN outperforms the state-of-the-art urban simulation methods by over 20% in all metrics. Inspiringly, using physical geography features singly, MetroGAN can still generate shapes of the cities. These results demonstrate that MetroGAN solves the instability problem of previous urban simulation GANs and is generalizable to deal with various urban attributes."
10.1016/j.scs.2022.103976,High-resolution spatial analysis for the air quality regulation service from urban vegetation: A case study of Taipei City,Chen H.S.,"Rapid economic growth has caused air pollution, particularly in city areas. Removing air pollutants generated by various emission sources is crucial to control PM2.5, improve air quality, and maintain human health in high-density urban areas. In response to air pollution, urban vegetation plays an essential role in providing air quality regulation service.","To estimate the air quality regulation service provided by urban vegetation, this study integrated spatial analysis, a dry deposition model, and an atmospheric diffusion model to spatially quantify the air quality regulation service of PM2.5 in Taipei City on a high-resolution scale (30 m × 30 m per spatial unit). The results show that in 2016, total PM2.5 emissions in Taipei City were 1,400.88 tonnes and that urban vegetation removed 18.31 tonnes of PM2.5, with an average PM2.5 removal rate of 0.16 g/m2, and the corresponding PM2.5 concentration improvement value of 0.0136 μg/m3. This finding revealed a significant gap between the amounts of emissions and purifications of PM2.5, the air quality regulation service provided by the urban vegetation in Taipei City remains insufficient. The results of this study not only point out the spatial differences of regulation services and propose a new research framework for quantifying the natural benefits, but also as a guideline for governments to form the auxiliary policies of the urban ecosystem service and facilitate the urban green infrastructure planning."
10.1109/TBDATA.2020.3014511,Off-Deployment Traffic Estimation-A Traffic Generative Adversarial Networks Approach,Zhang Y.,"The rapid progress of urbanization has expedited the process of urban planning, e.g., new residential, commercial areas, which in turn boosts the local travel demand.","We propose a novel 'off-deployment traffic estimation problem', namely, to foresee the traffic condition changes of a region prior to the deployment of a construction plan. This problem is important to city planners to evaluate and develop urban deployment plans. However, this task is challenging. Traditional traffic estimation approaches lack the ability to solve this problem, since no data about the impact can be collected before the deployment and old data fails to capture the traffic pattern changes. In this paper, we define the off-deployment traffic estimation problem as a traffic generation problem, and develop a novel deep generative model TrafficGAN that captures the shared patterns across spatial regions of how traffic conditions evolve according to travel demand changes and underlying road network structures. In particular, TrafficGAN captures the road network structures through a dynamic filter in the dynamic convolutional layer. We evaluate our TrafficGAN using a large-scale traffic data collected from Shenzhen, China. Results show that TrafficGAN can more accurately estimate the traffic conditions compared with all baselines. We also showcase that TrafficGAN can identify potential traffic issues in some regions and suggest possible reasons."
10.11897/SP.J.1016.2022.01133,Trajectory Prediction in Complex Scenes Based on Multi-Head Attention Adversarial Mechanism,Yu L.,"Pedestrian trajectory prediction plays a vital role in intelligent city construction and public crisis management. Distinct from the single trajectory prediction which rely on strong temporal correlation, in the complex scenes, the trajectory reflects not only the temporal characteristics of a single person, but the interactive features between human and other moving objects nearby. Therefore, how to deeply describe such temporality and interactivity, and then to generate accurate trajectory prediction results according to the change of the scene has become a major problem in the field of trajectory prediction today. In recent years, deep learning has attracted great attention and achieved success in the trajectory prediction tasks. However, most of these methods capture the influence between pedestrians from a single view, and they fail to consider the multiple factors which have an effect on the decision of pedestrians, such as going straight or turning.","To this end, in this paper, we propose a multi-head attention generative adversarial model (MAGAM) which combines the multi-head attention mechanism and the generative adversarial network to model the pedestrian trajectory in the complex scenes. Specifically, the MAGAM model employs multi-head attention mechanism with relative displacement information to learn the attentive weight of subspace features in the whole trajectory feature space on different aspects, to realize the characterization of the interactive trajectory features that resulting from mutual influence between pedestrians. Moreover, the adversarial generation strategy and multi-trajectory generation strategy are used to achieve the reasonable generation of individual moving trajectory in the complex scenes. During the training process, the generator firstly extracts the personalized temporal features of pedestrians from historical observation sequences with long short-term memory (LSTM) based encoders. Secondly, the locations of pedestrians and temporal features are integrated into the multi-head attention model to learn the different weights and output the interactive state of the pedestrians. Thirdly, the interactive states and the Gaussian noise are fed into the LSTM-based decoders to generate multiple prediction trajectories. Then the discriminators are employed to judge whether the input trajectory belongs to the truth trajectory or generated trajectory as much as possible. By training with the adversarial mechanism, we could obtain the approximate truth results when modeling convergences. Finally, in order to estimate the performance of the proposed model, we conduct the experiments on two public datasets (ETH and UCY) which are widely used in the trajectory prediction tasks. We evaluate the prediction results based on three evaluation indicators: the average displacement error, the final displacement error, and the average no-linear displacement error. Compared with the existing trajectory prediction methods, the three metrics of the MAGAM model on all the datasets reduced by 26.90%, 21.02% and 24.06% on average. And the prediction results and the interactive scenes among pedestrians are visualized and analyzed which demonstrates the rationality of the results. Additionally, the performance of the MAGAM model including the average convergence accuracy, the average convergence time and the average prediction time is verified through related experiments, compared with the baselines, the MAGAM model gets the longest convergence time and prediction time."
10.3390/computers11050071,Traffic Request Generation through a Variational Auto Encoder Approach,Chiesa S.,"Traffic and transportation forecasting is a key issue in urban planning aimed to provide a greener and more sustainable environment to residents. Their privacy is a second key issue that requires synthetic travel data. A possible solution is offered by generative models. Here, a variational autoencoder architecture has been trained on a floating car dataset in order to grasp the statistical features of the traffic demand in the city of Rome. The architecture is based on multilayer dense neural networks for encoding and decoding parts. A brief analysis of parameter influence is conducted. The generated trajectories are compared with those in the dataset. The resulting reconstructed synthetic data are employed to compute the traffic fluxes and geographic distribution of parked cars. Further work directions are provided.","Traffic and transportation forecasting is a key issue in urban planning aimed to provide a greener and more sustainable environment to residents. Their privacy is a second key issue that requires synthetic travel data. A possible solution is offered by generative models. Here, a variational autoencoder architecture has been trained on a floating car dataset in order to grasp the statistical features of the traffic demand in the city of Rome. The architecture is based on multilayer dense neural networks for encoding and decoding parts. A brief analysis of parameter influence is conducted. The generated trajectories are compared with those in the dataset. The resulting reconstructed synthetic data are employed to compute the traffic fluxes and geographic distribution of parked cars. Further work directions are provided."
10.1002/ad.2820,Sequential Masterplanning: Using Urban-GANs,He W.,"AI, and particularly the use of generative adversarial networks (GANs), can provide a more dynamic urban-planning visual tool allowing the development potential of specific sites to be explored. Wanyu He – founder and CEO of XKool Technology, co-founder of Future Architecture Lab and University of Hong Kong academic – explains how.","AI, and particularly the use of generative adversarial networks (GANs), can provide a more dynamic urban-planning visual tool allowing the development potential of specific sites to be explored. Wanyu He – founder and CEO of XKool Technology, co-founder of Future Architecture Lab and University of Hong Kong academic – explains how."
10.1016/j.cities.2022.103595,Redesigning urban elements and structures considering autonomous vehicles: Preparing design strategies for wide implementation in cities,Lee S.,"Autonomous vehicles (AVs) and their potential impact on the transformation of the built environment of cities have become a topic of interest across disciplines. Despite policy and design implications, realistic projections of future urban landscape changes were primarily obtained based on street-scale design in earlier studies, leaving questions about the successful integration of repurposed urban elements.","This study aimed to formulate design strategies in an incremental fashion applicable to large areas of cities to enhance the connectivity between AVs and existing transportation modes. A conceptual model was built referring to blocks of different forms and functions in Gangnam-gu, Seoul, to extend our designs from the street level to the district level. Urban elements—streets, public spaces and transit systems—were redesigned and merged into the patchwork concept, which links different street and zone types as an efficient system. The above urban design concept proposes the separation of AVs and regular vehicles and adopts unique linkage structures to effectively connect zones assigned to AV usage. The strategies and designs developed in this study contribute to the limited studies on city-scale future AV projections and provide spatial implications as a guideline to address preparations considering AVs in the urban space."
10.3390/computation10030035,A Video Analytics System for Person Detection Combined with Edge Computing,Maltezos E.,"Ensuring citizens' safety and security has been identified as the number one priority for city authorities when it comes to the use of smart city technologies. Automatic understanding of the scene, and the associated provision of situational awareness for emergency situations, are able to efficiently contribute to such domains.","In this study, a Video Analytics Edge Computing (VAEC) system is presented that performs real-time enhanced situation awareness for person detection in a video surveillance manner that is also able to share geolocated person detection alerts and other accompanied crucial information. The VAEC system adopts state-of-the-art object detection and tracking algorithms, and it is integrated with the proposed Distribute Edge Computing Internet of Things (DECIoT) platform. The aforementioned alerts and information are able to be shared, though the DECIoT, to smart city platforms utilizing proper middleware. To verify the utility and functionality of the VAEC system, extended experiments were performed (i) in several light conditions, (ii) using several camera sensors, and (iii) in several use cases, such as installed in fixed position of a building or mounted to a car. The results highlight the potential of VAEC system to be exploited by decision-makers or city authorities, providing enhanced situational awareness."
10.1109/TITS.2020.3030259,Understanding and Modeling Urban Mobility Dynamics via Disentangled Representation Learning,Zhang H.,"Understanding the underlying patterns of the urban mobility dynamics is essential for both the traffic state estimation and management of urban facilities and services. Due to the coupling relationship of generative factors in spatial-temporal domain, it is challenging to model the citywide traffic dynamics under a structural pattern of critical features such as hours of days, days of weeks and weather conditions.","To address this challenge, this article develops a disentangled representation learning framework to learn an interpretable factorized representation of the independent data generative factors. In order to make full use of the knowledge on generative factors, this article proposes spatial-temporal generative adversarial network (ST-GAN) to assign the generative factors of traffic flow to the feature vector in latent space and reconstructs the high-dimensional citywide traffic flow from the given factors. With the help of the disentangled representations, the decomposed feature vector in latent space discloses the relationship between underlying patterns and citywide traffic dynamics. Several comprehensively experiments show that ST-GAN not only effectively improves the prediction accuracy but also promisingly characterize structural properties of the traffic evolution process."
10.1061/(ASCE)UP.1943-5444.0000783,Generative Adversarial Network Approach to Future Sermonizing of Housing Dispersal in Emerging Cities,Ibrahim H.,"This study aims to visualize the future housing dispersal of expatriates, based on the predicted urban growth in emerging cities. Generalized adversarial networks (GANs) will be utilized to predict the future urban growth of Doha Metropolitan emerging city. The housing dispersal of expatriates will be visualized on the predicted urban growth map to investigate housing preferences, which will be based on Gordon's theory. This study will prove the feasibility of a process approach when practicing the management of urban growth in emerging cities worldwide. It could be a robust solution for the worsening imbalance in the urban morphology of metropolitan cities. The findings of the broad-spectrum housing dispersal guidelines could benefit the policymakers and planners for the realities of spatial patterns and future urban growth.","This study aims to visualize the future housing dispersal of expatriates, based on the predicted urban growth in emerging cities. Generalized adversarial networks (GANs) will be utilized to predict the future urban growth of Doha Metropolitan emerging city. The housing dispersal of expatriates will be visualized on the predicted urban growth map to investigate housing preferences, which will be based on Gordon's theory. This study will prove the feasibility of a process approach when practicing the management of urban growth in emerging cities worldwide. It could be a robust solution for the worsening imbalance in the urban morphology of metropolitan cities. The findings of the broad-spectrum housing dispersal guidelines could benefit the policymakers and planners for the realities of spatial patterns and future urban growth."
10.1177/23998083211023516,MasterplanGAN: Facilitating the smart rendering of urban master plans via generative adversarial networks,Ye X.,"This study proposes a prototype for the smart rendering of urban master plans via artificial intelligence algorithms, a process which is time-consuming and relies on professionals’ experience. With the help of crowdsourced data and generative adversarial networks (GAN), a generation model was trained to provide colorful rendering of master plans similar to those produced by experienced urban designers. Approximately 5000 master plans from Pinterest were processed and CycleGAN was applied as the core algorithm to build this model, the so-called MasterplanGAN. Using the uncolored input design files in an AutoCAD format, the MasterplanGAN can provide master plan renderings within a few seconds. The validation of the generated results was achieved using quantitative and qualitative judgments. The achievements of this study contribute to the development of automatic generation of previously subjective and experience-oriented processes, which can serve as a useful tool for urban designers and planners to save time in real projects. It also contributes to push the methodological boundaries of urban design by addressing urban design requirements with new urban data and new techniques. This initial exploration indicates that a large but clear picture of computational urban design can be presented, integrating scientific thinking, design, and computer techniques.","This study proposes a prototype for the smart rendering of urban master plans via artificial intelligence algorithms, a process which is time-consuming and relies on professionals’ experience. With the help of crowdsourced data and generative adversarial networks (GAN), a generation model was trained to provide colorful rendering of master plans similar to those produced by experienced urban designers. Approximately 5000 master plans from Pinterest were processed and CycleGAN was applied as the core algorithm to build this model, the so-called MasterplanGAN. Using the uncolored input design files in an AutoCAD format, the MasterplanGAN can provide master plan renderings within a few seconds. The validation of the generated results was achieved using quantitative and qualitative judgments. The achievements of this study contribute to the development of automatic generation of previously subjective and experience-oriented processes, which can serve as a useful tool for urban designers and planners to save time in real projects. It also contributes to push the methodological boundaries of urban design by addressing urban design requirements with new urban data and new techniques. This initial exploration indicates that a large but clear picture of computational urban design can be presented, integrating scientific thinking, design, and computer techniques."
10.52842/conf.caadria.2022.1.223,A MACHINE-LEARNING APPROACH TO URBAN DESIGN INTERVENTIONS IN NON-PLANNED SETTLEMENTS,Boim A.,"This study presents generative adversarial networks (GANs), a machine-learning technique that can be used as an urban design tool capable of learning and reproducing complex patterns that express the unique spatial qualities of non-planned settlements. We report preliminary experimental results of training and testing GAN models on different datasets of urban patterns. The results reveal that machine learning models can generate development alternatives with high morphological resemblance to the original urban fabric based on the suggested training process. This study contributes a methodological framework that has the potential to generate development alternatives sensitive to the local practices, thereby promoting preservation of traditional knowledge and cultural sustainability.","This study presents generative adversarial networks (GANs), a machine-learning technique that can be used as an urban design tool capable of learning and reproducing complex patterns that express the unique spatial qualities of non-planned settlements. We report preliminary experimental results of training and testing GAN models on different datasets of urban patterns. The results reveal that machine learning models can generate development alternatives with high morphological resemblance to the original urban fabric based on the suggested training process. This study contributes a methodological framework that has the potential to generate development alternatives sensitive to the local practices, thereby promoting preservation of traditional knowledge and cultural sustainability."
10.1109/ICDMW58026.2022.00028,FastFlow: AI for Fast Urban Wind Velocity Prediction,Low S.J.,"Data-driven approaches, including deep learning, have shown great promise as surrogate models across many domains, including computer vision and natural language pro-cessing. These extend to various areas in sustainability, including for satellite image analysis to obtain information such as land usage and extent of development. An interesting direction for which data-driven methods have not been applied much yet is in the quick quantitative evaluation of urban layouts for planning and design. In particular, urban designs typically involve complex trade-offs between multiple objectives, including limits on urban build-up and/or consideration of urban heat island effect. Hence, it can be beneficial to urban planners to have a fast surrogate model to predict urban characteristics of a hypothetical layout, e.g. pedestrian-level wind velocity, without having to run compu-tationally expensive and time-consuming high-fidelity numerical simulations each time. This fast surrogate can then be potentially integrated into other design optimization frameworks, including generative models or other gradient-based methods.","Here we present an investigation into the use of convolutional neural networks as a surrogate for urban layout characterization that is typically done via high-fidelity numerical simulation. We then further apply this model towards a first demonstration of its utility for data-driven pedestrian-level wind velocity prediction. The data set in this work comprises results from high-fidelity numerical simulations of wind velocities for a diverse set of realistic urban layouts, based on randomized samples from a real-world, highly built-up urban city. We then provide prediction results obtained from the neural network trained on this data-set, demonstrating test errors of under 0.1 m/s for previously unseen novel urban layouts. We further illustrate how this can be useful for purposes such as rapid evaluation of pedestrian wind velocity for a potential new layout. In addition, it is hoped that this data set will further inspire, facilitate and accelerate research in data-driven urban AI, even as our baseline model facilitates quantitative comparison to future, more innovative methods."
10.1109/ICDM54844.2022.00084,Mest-GAN: Cross-City Urban Traffic Estimation with Me ta S patial-T emporal G enerative A dversarial N etworks,Zhang Y.,"The conditional urban traffic estimation problem aims to accurately estimate the future traffic status based on the changing local travel demands, which has long been an important issue in urban planning. However, most existing methods require the target city to provide a large amount of traffic data. Once traffic estimation is performed in a 'new' city where many urban services and transportation infrastructures are not built and thus no prior data is available, those works would fail due to the lack of data.","In this paper, we aim to solve the conditional urban traffic estimation problem in case of data scarcity (i.e., the target city cannot provide any prior data) and tackle the main challenges including (1) knowledge learning from the source and (2) knowledge adaptation without prior traffic data. We propose a novel generative adversarial network - Meta Spatial-Temporal Generative Adversarial Network (Mest-GAN), which can successfully estimate traffic in the target city based on local travel demands without the access to any prior traffic data. To address the first challenge, we learn the latent distribution of travel demands with the inference network, the latent distribution also indicates the diverse spatial-temporal traffic patterns. To solve the second challenge, we use the travel demand data in the target city for adaptation, where the inference network infers a latent code guiding the generator to produce accurate traffic estimations. Extensive experiments on real-world multiple-city datasets demonstrate that our Mest-GAN produces high-quality traffic estimations and outperforms state-of-the-art baseline methods."
10.1007/978-3-031-19647-8_15,Preliminary Study for Impact of Social Media Networks on Traffic Prediction,Laynes Fiascunari V.,"While smart cities have the required infrastructure for traffic prediction, underdeveloped cities lack the budget and technology to perform an accurate model. Current research uses data mining of tweets and specific posts to provide population trends, but there is no work done in social network analysis for the same end.","This paper proposes an applied informatics application with social network usage to aid in the lack of data due to nonexistent traffic sensors. The Twitter API was used to download a network of users that follows traffic updates accounts and then, use a model of information diffusion (independent cascade model) to retrieve a variable that holds a metric of how the information regarding current traffic has traveled through the network. Finally, an updated traffic dataset with the new social network variable is used to train and validate an LSTM neural network to show if the new variable can be a predictor for traffic. Results show that a deterministic independent cascade model ran on a New York City-based 2-tier social network marginally improved the prediction by 0.4%. This proposal can be replicated in other information diffusion models."
10.1109/ISCC55528.2022.9912951,An Enriched Visualization Tool based on Google Maps for Water Distribution Networks in Smart Cities,Lukaj V.,The innovation process for the management of a Water Distribution Network (WDN) in a Smart City starts from an efficient digital representation of the network itself.,"This paper presents a new visualization tool for WDN that overcomes current challenges and provides water companies with useful managing information. Existing visualization tools are self-contained systems that work independently from other visualization software and do not provide real-time analysis of the pipes and water flow status in the WDN. Using digital maps such as Google Maps it is possible to extend the traditional digital representation of the WDN based on EPANET software. Moreover, the WDN representation can be enriched with localized information (e.g. roads or buildings superimposed on the WDN), that is useful for planning maintenance and structural services. In presence of a WDN equipped with sensors and flowmeters, the proposed tool can be used for optimized visualization of the flow rate and the condition of the pipes in real-time. For these reasons, this tool can be a powerful instrument to help technicians quickly identify problems in the WDN. In this work, we used synthetic data generation techniques to obtain a data-set of values that updated over time. Finally, to evaluate the designed solution, we implemented the proposed visualization tool and performed some experiments to test its effectiveness."
10.1007/978-3-031-15934-3_63,Spatial-Temporal Semantic Generative Adversarial Networks for Flexible Multi-step Urban Flow Prediction,Li L.,"Accurate multi-step citywide urban flow prediction plays a critical role in traffic management and future smart city. However, it is very challenging since urban flow is affected by complex semantic factors and has multi-scale dependencies on both spatial and temporal dimensional features. Moreover, it’s difficult for most existing one-step urban flow prediction models to predict several future time steps in a short time accurately.","Inspired by the success of Generative Adversarial Networks (GAN) in video prediction and image generation, in this paper we propose a Seq2Seq Spatial-Temporal Semantic Generative Adversarial Networks named STS-GAN for multi-step urban flow prediction. We regard citywide urban flow data in successive time steps as image frames of a video. Specifically, we first design a Spatial-Temporal Semantic Encoder (STSE) to capture relative semantic factors and spatial-temporal dependencies simultaneously at each time step, which consists of Residual Convolution units. Then a Seq2Seq GAN model is proposed to generate a sequence of future urban flow predictions based on historical data. Furthermore, by integrating GAN’s adversarial loss with prediction error, our STS-GAN can effectively address the blurry prediction issue. Extensive experiments are conducted on two large-scale urban flow datasets in Beijing and Guangzhou, which demonstrate STS-GAN achieves state-of-the-art performance compared with existing methods."
10.1016/B978-0-12-823941-4.00002-0,SASAKI: Filling the design gap—Urban impressions with AI,Raman T.A.,"Planning and design project scopes have been expanding due to the increasing complexity of work in urban environments which have added pressure on limited firm resources. As design and planning functions increasingly overlap, it is the hope that technologies like machine learning and other digital tools will evolve and proliferate to enable designers to employ data-driven analyses in informing a wider range of design decisions.","This chapter proposes a potential use case for generative adversarial networks (GANs) in the planning and design process. GANs are used to develop novel impressionistic aerial imagery—or urban impressions—based on a variety of inputs common to practice such as variations of land use and/or land cover. The GANs make extensive use of readily-available, tiled, web-format maps in both their training and prediction. The generated urban impressions were evaluated based on a range of qualitative criteria, including their ability to foster increased dialogue between parties. Additionally, this research included the development of a prototype tool that creates urban impressions based on selected inputs early on in the predesign phase. Ultimately, it is the hope that this prototype “sketch tool” will allow practitioners to use GANs to test out initial “sketched” approaches in planning and design and communicate them to the client for early feedback."
10.1109/ACCESS.2022.3193671,Generative Modeling of Pedestrian Behavior: A Receding Horizon Optimization-Based Trajectory Planning Approach,Gupta S.,"Urbanization is bringing together various modes of transport, and with that, there are challenges to maintaining the safety of all road users, especially vulnerable road users (VRUs). There is a need for street designs that encourages cooperation between road users. Shared space is a street design approach that softens the demarcation of vehicles and pedestrian traffic by reducing traffic rules, traffic signals, road marking, and regulations. Understanding the interactions and trajectory formations of various VRUs will facilitate the design of safer shared spaces.","In line with this goal, this paper aims to develop a methodology for generating VRUs trajectories that accounts for behaviors and social interactions. We develop a receding horizon optimization-based pedestrian trajectory planning algorithm capable of modeling pedestrian trajectories in a variety of shared space scenarios. Focusing on three scenarios-group interactions, unidirectional interaction, and fixed obstacle interaction-case studies are performed to demonstrate the strengths of the resulting generative model. Additionally, generated trajectories are validated using two benchmark datasets - DUT and TrajNet++. The three case studies are shown to yield low or near-zero Mean Euclidean Distance and Final Displacement Error values supporting the performance validity of the models. We also analyze gait parameters (step length and step frequency) to further demonstrate the model's capability at generating realistic pedestrian trajectories."
