doi,title,authors,introduction,contribution
10.1016/j.scs.2022.103976,High-resolution spatial analysis for the air quality regulation service from urban vegetation: A case study of Taipei City,Chen H.S.,"Rapid economic growth has caused air pollution, particularly in city areas. Removing air pollutants generated by various emission sources is crucial to control PM2.5, improve air quality, and maintain human health in high-density urban areas. In response to air pollution, urban vegetation plays an essential role in providing air quality regulation service.","To estimate the air quality regulation service provided by urban vegetation, this study integrated spatial analysis, a dry deposition model, and an atmospheric diffusion model to spatially quantify the air quality regulation service of PM2.5 in Taipei City on a high-resolution scale (30 m × 30 m per spatial unit). The results show that in 2016, total PM2.5 emissions in Taipei City were 1,400.88 tonnes and that urban vegetation removed 18.31 tonnes of PM2.5, with an average PM2.5 removal rate of 0.16 g/m2, and the corresponding PM2.5 concentration improvement value of 0.0136 μg/m3. This finding revealed a significant gap between the amounts of emissions and purifications of PM2.5, the air quality regulation service provided by the urban vegetation in Taipei City remains insufficient. The results of this study not only point out the spatial differences of regulation services and propose a new research framework for quantifying the natural benefits, but also as a guideline for governments to form the auxiliary policies of the urban ecosystem service and facilitate the urban green infrastructure planning."
10.1016/j.nanoen.2022.107245,Towards a sustainable monitoring: A self-powered smart transportation infrastructure skin,Zheng Q.,Sustainable monitoring of traffic using clean energy supply has always been a significant problem for engineers.,"In this study, we proposed a self-powered smart transportation infrastructure skin (SSTIS) as an innovative and bionic system for the traffic classification of a smart city. This system incorporated the self-powered flexible sensors with net-zero power consumption based on the Triboelectric Nanogenerator (TENG) and an intelligent analysis system based on artificial intelligence (AI). The feasibility of the SSTIS was tested using the full-scale accelerated pavement tests (APT) and the long-short term memory (LSTM) deep learning model with a vehicle axle load classification accuracy up to 89.06%. This robust SSTIS was later tested on highway and collected around 869,600 pieces of signals data. The generative adversarial networks (GAN) WGAN-GP (Wasserstein GAN - Gradient Penalty) was used for data augmentation, due to the imbalanced data of different vehicle types in actual traffic. The overall accuracy for on-road vehicle type classification improved to 81.06% using the convolutional neural network ResNet. Finally, we developed a mobile traffic signal information monitoring system based on cloud platform and Android framework, which enabled engineers to obtain the vehicle axle-load information mobilely. This study is the emerging design and engineering application of the self-powered flexible sensors for smart traffic monitoring, which provides a significant advance for intelligent transportation and smart cities in future."
10.1016/j.envsoft.2022.105387,Hazardous atmospheric dispersion in urban areas: A Deep Learning approach for emergency pollution forecast,Mendil M.,"Today, Computational Fluid Dynamics approaches have a high level of spatial/temporal accuracy in modelling atmospheric transport and dispersion in very complex environments. Several numerical models require, however, heavy computational resources and prolonged simulation time up to several days. This time constraint is specifically crucial for intervention planning in case of accidental or malevolent toxic releases in a city.","In this paper, we propose to use synthetic data generated by a realistic 3-D transport/dispersion simulator, to train a learning framework called MCxM. The latter relies on a sequence of masking and correction operations to progressively apply the spatial constraints and underlying physics of transport and dispersion. The learning phase uses the urban geometry of the French city Grenoble. We then test the effectiveness of the trained MCxM in a different French city: Paris. The results show that the MCxM's forecasts are virtually instantaneous and generalize successfully to unseen conditions."
10.1016/j.cities.2022.103595,Redesigning urban elements and structures considering autonomous vehicles: Preparing design strategies for wide implementation in cities,Lee S.,"Autonomous vehicles (AVs) and their potential impact on the transformation of the built environment of cities have become a topic of interest across disciplines. Despite policy and design implications, realistic projections of future urban landscape changes were primarily obtained based on street-scale design in earlier studies, leaving questions about the successful integration of repurposed urban elements.","This study aimed to formulate design strategies in an incremental fashion applicable to large areas of cities to enhance the connectivity between AVs and existing transportation modes. A conceptual model was built referring to blocks of different forms and functions in Gangnam-gu, Seoul, to extend our designs from the street level to the district level. Urban elements—streets, public spaces and transit systems—were redesigned and merged into the patchwork concept, which links different street and zone types as an efficient system. The above urban design concept proposes the separation of AVs and regular vehicles and adopts unique linkage structures to effectively connect zones assigned to AV usage. The strategies and designs developed in this study contribute to the limited studies on city-scale future AV projections and provide spatial implications as a guideline to address preparations considering AVs in the urban space."
10.52842/conf.caadria.2022.1.223,A MACHINE-LEARNING APPROACH TO URBAN DESIGN INTERVENTIONS IN NON-PLANNED SETTLEMENTS,Boim A.,"This study presents generative adversarial networks (GANs), a machine-learning technique that can be used as an urban design tool capable of learning and reproducing complex patterns that express the unique spatial qualities of non-planned settlements. We report preliminary experimental results of training and testing GAN models on different datasets of urban patterns. The results reveal that machine learning models can generate development alternatives with high morphological resemblance to the original urban fabric based on the suggested training process. This study contributes a methodological framework that has the potential to generate development alternatives sensitive to the local practices, thereby promoting preservation of traditional knowledge and cultural sustainability.","This study presents generative adversarial networks (GANs), a machine-learning technique that can be used as an urban design tool capable of learning and reproducing complex patterns that express the unique spatial qualities of non-planned settlements. We report preliminary experimental results of training and testing GAN models on different datasets of urban patterns. The results reveal that machine learning models can generate development alternatives with high morphological resemblance to the original urban fabric based on the suggested training process. This study contributes a methodological framework that has the potential to generate development alternatives sensitive to the local practices, thereby promoting preservation of traditional knowledge and cultural sustainability."
10.1109/ICDMW58026.2022.00028,FastFlow: AI for Fast Urban Wind Velocity Prediction,Low S.J.,"Data-driven approaches, including deep learning, have shown great promise as surrogate models across many domains, including computer vision and natural language pro-cessing. These extend to various areas in sustainability, including for satellite image analysis to obtain information such as land usage and extent of development. An interesting direction for which data-driven methods have not been applied much yet is in the quick quantitative evaluation of urban layouts for planning and design. In particular, urban designs typically involve complex trade-offs between multiple objectives, including limits on urban build-up and/or consideration of urban heat island effect. Hence, it can be beneficial to urban planners to have a fast surrogate model to predict urban characteristics of a hypothetical layout, e.g. pedestrian-level wind velocity, without having to run compu-tationally expensive and time-consuming high-fidelity numerical simulations each time. This fast surrogate can then be potentially integrated into other design optimization frameworks, including generative models or other gradient-based methods.","Here we present an investigation into the use of convolutional neural networks as a surrogate for urban layout characterization that is typically done via high-fidelity numerical simulation. We then further apply this model towards a first demonstration of its utility for data-driven pedestrian-level wind velocity prediction. The data set in this work comprises results from high-fidelity numerical simulations of wind velocities for a diverse set of realistic urban layouts, based on randomized samples from a real-world, highly built-up urban city. We then provide prediction results obtained from the neural network trained on this data-set, demonstrating test errors of under 0.1 m/s for previously unseen novel urban layouts. We further illustrate how this can be useful for purposes such as rapid evaluation of pedestrian wind velocity for a potential new layout. In addition, it is hoped that this data set will further inspire, facilitate and accelerate research in data-driven urban AI, even as our baseline model facilitates quantitative comparison to future, more innovative methods."
10.1016/B978-0-12-823941-4.00002-0,SASAKI: Filling the design gap—Urban impressions with AI,Raman T.A.,"Planning and design project scopes have been expanding due to the increasing complexity of work in urban environments which have added pressure on limited firm resources. As design and planning functions increasingly overlap, it is the hope that technologies like machine learning and other digital tools will evolve and proliferate to enable designers to employ data-driven analyses in informing a wider range of design decisions.","This chapter proposes a potential use case for generative adversarial networks (GANs) in the planning and design process. GANs are used to develop novel impressionistic aerial imagery—or urban impressions—based on a variety of inputs common to practice such as variations of land use and/or land cover. The GANs make extensive use of readily-available, tiled, web-format maps in both their training and prediction. The generated urban impressions were evaluated based on a range of qualitative criteria, including their ability to foster increased dialogue between parties. Additionally, this research included the development of a prototype tool that creates urban impressions based on selected inputs early on in the predesign phase. Ultimately, it is the hope that this prototype “sketch tool” will allow practitioners to use GANs to test out initial “sketched” approaches in planning and design and communicate them to the client for early feedback."
10.1109/CVPR52688.2022.00914,WALT: Watch And Learn 2D amodal representation from Time-lapse imagery,Reddy N.D.,"Current methods for object detection, segmentation, and tracking fail in the presence of severe occlusions in busy urban environments. Labeled real data of occlusions is scarce (even in large datasets) and synthetic data leaves a domain gap, making it hard to explicitly model and learn occlusions.","In this work, we present the best of both the real and synthetic worlds for automatic occlusion supervision using a large readily available source of data: time-lapse imagery from stationary webcams observing street intersections over weeks, months, or even years. We introduce a new dataset, Watch and Learn Time-lapse (WALT), consisting of 12 (4K and 1080p) cameras capturing urban environments over a year. We exploit this real data in a novel way to automatically mine a large set of unoccluded objects and then composite them in the same views to generate occlusions. This longitudinal self-supervision is strong enough for an amodal network to learn object-occluder-occluded layer representations. We show how to speed up the discovery of unoccluded objects and relate the confidence in this discovery to the rate and accuracy of training occluded objects. After watching and automatically learning for several days, this approach shows significant performance improvement in detecting and segmenting occluded people and vehicles, over human-supervised amodal approaches."
10.1016/j.buildenv.2021.108322,Evaluating the impact of shading from surrounding buildings on heating/ cooling energy demands of different community forms,Liu H.,"The impact of shading on the energy demand of buildings belonging to the urban context cannot be ignored, which will cause inaccuracies in the prediction of building loads.","The purpose of this study is to predict the impact of shading on building energy from nearby buildings by using a parametric method, which involved 93114 number of simulations. The building morphology and blocks constitute the simulation cases and are simulated considering seven cities in four thermal climate zones. The climate characteristic parameters and geographic location information of the cities are used as the input for the simulation to obtain a regression model that can be applied in most areas of China to predict the shading effect. Grasshopper and EnergyPlus were used to develop the physical models and estimate the building loads for stand-alone buildings or buildings in a network. The results demonstrate that the influence of shading varies significantly under different scenarios, and cooling loads can be over-estimated up to 45% and heating load under-estimated up to 21% in some cities such as Lanzhou. Using the distribution range of 95% relative errors to evaluate the reliability and generalization of the model, the results show that the established support vector regression can effectively calculate the shading effect. The proposed method can quickly estimate the building energy demand by considering the shading effect, which is expected to provide technical support for urban design and energy planning."
10.1109/ICECCME52200.2021.9591016,Generating synthetic energy usage data to enable machine learning for sustainable accommodation,Bentley P.J.,"Machine Learning has the potential to discover new correlations between energy usage in apartments and variables such as seasonality, apartment location, size, efficiency and details of those staying in the apartments, thus helping apartments to become more sustainable and helping those who stay in them to use less energy. The biggest impedance to creating such ML tools is lack of viable data - without the data, the tools cannot be created - yet it is not feasible to wait for several years' worth of good data before creating the tools.","Here we present a solution to this problem: the use of a digital twin to generate synthetic data. This approach is viable even when there is no existing data, but when expert knowledge about the relationship between systems exist. To achieve this, we develop a new agent-based synthetic data generator (ASDG) and explore a case study with a corporate housing and luxury alternate accommodation marketplace called TheSqua.re. We show that unlimited quantities of realistic data can be automatically generated, including data for different scenarios, and that it can be used by Machine Learning to discover the underlying correlations."
10.1016/j.aei.2021.101380,An enhanced 3D model and generative adversarial network for automated generation of horizontal building mask images and cloudless aerial photographs,Ikeno K.,"Information extracted from aerial photographs is widely used in the fields of urban planning and design. An effective method for detecting buildings in aerial photographs is to use deep learning to understand the current state of a target region. However, the building mask images used to train the deep learning model must be manually generated in many cases. To overcome this challenge, a method has been proposed for automatically generating mask images by using textured three-dimensional (3D) virtual models with aerial photographs. Some aerial photographs include clouds, which degrade image quality. These clouds can be removed by using a generative adversarial network (GAN), which leads to improvements in training quality.","Therefore, the objective of this research was to propose a method for automatically generating building mask images by using 3D virtual models with textured aerial photographs. In this study, using GAN to remove clouds in aerial photographs improved training quality. A model trained on datasets generated by the proposed method was able to detect buildings in aerial photographs with IoU = 0.651."
10.1089/env.2021.0034,"Climate Adaptation as a Racial Project: An Analysis of Color-Blind Flood Resilience Efforts in Austin, Texas",Zoll D.,"As awareness of climate change increases, U.S. cities are beginning to implement climate mitigation and adaptation initiatives to reduce population vulnerabilities to climate risks.","This study contributes to a growing literature that quantitatively describes the relationships between sociodemographic variables and climate adaptation interventions in U.S. cities. Ordinary linear and simultaneous autoregressive models are used to evaluate early flood adaptation actions in Austin, Texas, to assess relationships between flood risk, green infrastructure, and measures of race and income. Findings of unequal exposure to flood risk and uneven access to flood resilience initiatives contribute to our understanding of color-blind urban planning responses to climate change and their potential to amplify inequitable protection from climate risks."
10.1109/JIOT.2021.3060815,Cost-Effective Active Sparse Urban Sensing: Adversarial Autoencoder Approach,Zhu K.,"The ever-expanding applications of mobile crowdsensing have made scalable environment sensing possible by exploiting the power of ubiquitous smart devices. Nevertheless, the implementation of sensing applications in urban scale meets serious challenges in terms of sensing costs and quality. For example, data sparsity will arise due to sensing ability and cost, and the measurements could contain noise or errors. Therefore, missing data inference with low-quality measurements is critical. To tackle these challenges, we design a low-cost crowdsensing system by missing data inference incorporating with active sensing grids selection. Specifically, an adversarial autoencoder (AAE)-based scheme is proposed for missing data inference. This model applies VAE to learn latent variables and generates full data and further utilizes the adversarial nets to play a min-max game with the autoencoder. Furthermore, an active learning-based method is designed to iteratively select sensing grids to further reduce the cost. The proposed scheme can handle large missing rate, both random and block missing patterns, and is robust against measurement noise. Comprehensive experiments based on three data sets are conducted to evaluate the effectiveness of the proposed system.","The ever-expanding applications of mobile crowdsensing have made scalable environment sensing possible by exploiting the power of ubiquitous smart devices. Nevertheless, the implementation of sensing applications in urban scale meets serious challenges in terms of sensing costs and quality. For example, data sparsity will arise due to sensing ability and cost, and the measurements could contain noise or errors. Therefore, missing data inference with low-quality measurements is critical. To tackle these challenges, we design a low-cost crowdsensing system by missing data inference incorporating with active sensing grids selection. Specifically, an adversarial autoencoder (AAE)-based scheme is proposed for missing data inference. This model applies VAE to learn latent variables and generates full data and further utilizes the adversarial nets to play a min-max game with the autoencoder. Furthermore, an active learning-based method is designed to iteratively select sensing grids to further reduce the cost. The proposed scheme can handle large missing rate, both random and block missing patterns, and is robust against measurement noise. Comprehensive experiments based on three data sets are conducted to evaluate the effectiveness of the proposed system."
10.12082/dqxxkx.2021.200288,Study on Fractal Viewing Distance (FVD) Multi-Resolution Texture Data Generation and Organization,Bao X.,"Texture is one of the important information in the three-Dimensional (3D) city photorealistic mapping, which usually occupies large computer memory for storage. As a result, the effective modeling and organization of texture data become an important issue in geographic information science community.","Hence, this paper proposes the Fractal Viewing Distance (FVD) multi-resolution texture data generation and organization method for 3D city building photorealistic mapping. First, a fractal compression method based on the self-similarity and self-affine properties of texture is developed, which compresses and stores texture and 3D building model data in the database. Second, the corresponding texture is created and organized according to the visual distance and the visibility of the target facade. When the visual distance meets the texture calling condition and the target facade is visible, the texture data is iteratively decompressed, and the number of texture resampling is determined to create multi-resolution texture data. A texture index is established and stored in a database according to the relationship between various types of 3D building model data. When the visual distance does not meet the texture calling condition, but the target facade is visible, the building facade texture is represented using a colored texture tree created in this paper. The method smooths the texture and divides it into different rectangles as nodes based on the color difference, and then a colored texture tree is built to store these nodes. In the process of model visualization, the nodes are merged to represent the texture. Finally, the corresponding texture is selected according to the angle of view and distance, representing the dynamic and smooth visualization of the 3D model. The experimental field consisting of a total of 5290 texture data, located in Lixia District, Jinan City, Shandong Province is selected to validate the method we proposed, which occupies a total size of 6.1G. The results demonstrate that when the number of decompressing iterations reaches around 8 or 10, the peak ratio of signal to noise of each texture tends to be stable. The average memory consumption is approximately 54.7%, and the frame rate for building façade mapping is at about 42 frames per second. Compared with 3ds Max and SketchUp Pro, the proposed method reduces the memory occupation by about 36.5 % and 49.1%, respectively, and increase the frame rate approximately by 7 % and 10.9 %, respectively. The method proposed in this paper has achieved a good balance between rendering efficiency and visual quality of 3D building model. The method proposed in this paper can provide an effective scientific support for the establishment of smart city."
10.3390/app11052214,Rain streak removal for single images using conditional generative adversarial networks,Hettiarachchi P.,"Rapid developments in urbanization and smart city environments have accelerated the need to deliver safe, sustainable, and effective resource utilization and service provision and have thereby enhanced the need for intelligent, real-time video surveillance. Recent advances in machine learning and deep learning have the capability to detect and localize salient objects in surveillance video streams; however, several practical issues remain unaddressed, such as diverse weather conditions, recording conditions, and motion blur. In this context, image de-raining is an important issue that has been investigated extensively in recent years to provide accurate and quality surveillance in the smart city domain. Existing deep convolutional neural networks have obtained great success in image translation and other computer vision tasks; however, image de-raining is ill posed and has not been addressed in real-time, intelligent video surveillance systems.","In this work, we propose to utilize the generative capabilities of recently introduced conditional generative adversarial networks (cGANs) as an image de-raining approach. We utilize the adversarial loss in GANs that provides an additional component to the loss function, which in turn regulates the final output and helps to yield better results. Experiments on both real and synthetic data show that the proposed method outperforms most of the existing state-of-the-art models in terms of quantitative evaluations and visual appearance."
10.3741/JKWRA.2021.54.1.61,Development of an integrated platform for flood analysis in the smart city,Koo B.,"In this study, in order to efficiently perform smart city river management, we developed an integrated platform that connects flood analysis models on the web and provides information by converting input and output data into a database. In the integrated platform, a watershed analysis model, a river flow analysis model and an urban runoff analysis model were applied to perform flood analysis in smart city. This platform is able to obtain more reliable results by step-by-step approach to urban runoff that may occur in smart city through the applied model. In addition, since all analysis processes such as data collection, input data generation and result storage are performed on the web, anyone in an environment that can access the web without special equipment or tools can perform analysis and view results. Through this, it is expected that smart city managers can efficiently manage urban runoff and nearby rivers, and can also be used as educational materials for urban outflows.","In this study, in order to efficiently perform smart city river management, we developed an integrated platform that connects flood analysis models on the web and provides information by converting input and output data into a database. In the integrated platform, a watershed analysis model, a river flow analysis model and an urban runoff analysis model were applied to perform flood analysis in smart city. This platform is able to obtain more reliable results by step-by-step approach to urban runoff that may occur in smart city through the applied model. In addition, since all analysis processes such as data collection, input data generation and result storage are performed on the web, anyone in an environment that can access the web without special equipment or tools can perform analysis and view results. Through this, it is expected that smart city managers can efficiently manage urban runoff and nearby rivers, and can also be used as educational materials for urban outflows."
10.2514/6.2021-2505,A Novel Approach in Realistic Wind Data Generation for The Safe Operation of Small Unmanned Aerial Systems in Urban Environment,Vuppala R.K.S.S.,"In this study we present a preliminary work for a method to efficiently generate realistic wind data for urban environments using existing Large Eddy Simulation (LES) data for safe operation of small unmanned aerial vehicles. A single building setup in neutral atmospheric conditions is considered as a test case for demonstration of the method. The method relies on using Large Eddy Simulation data from a computational fluid dynamics simulation and a non-intrusive Reduced Order Modeling approach (ROM) coupled with Recurrent Neural Networks like Long Short Term Memory (LSTM). Proper Orthogonal Decomposition (POD) transform is used to extract modal coefficients from the high-resolution data snapshots and LSTM network is trained on a specific number of modal coefficients defined by their relative information content. Modal predictions for future time-steps are then obtained using this trained LSTM network, without the need of computationally expensive CFD simulations. The corresponding velocity fields for future time-steps are obtained by a inverse POD transform on these modal coefficients. Since no prior information about the underlying governing equations are utilized for the predictions, the method is a completely non-intrusive approach.","In this study we present a preliminary work for a method to efficiently generate realistic wind data for urban environments using existing Large Eddy Simulation (LES) data for safe operation of small unmanned aerial vehicles. A single building setup in neutral atmospheric conditions is considered as a test case for demonstration of the method. The method relies on using Large Eddy Simulation data from a computational fluid dynamics simulation and a non-intrusive Reduced Order Modeling approach (ROM) coupled with Recurrent Neural Networks like Long Short Term Memory (LSTM). Proper Orthogonal Decomposition (POD) transform is used to extract modal coefficients from the high-resolution data snapshots and LSTM network is trained on a specific number of modal coefficients defined by their relative information content. Modal predictions for future time-steps are then obtained using this trained LSTM network, without the need of computationally expensive CFD simulations. The corresponding velocity fields for future time-steps are obtained by a inverse POD transform on these modal coefficients. Since no prior information about the underlying governing equations are utilized for the predictions, the method is a completely non-intrusive approach."
10.1109/RTSI50628.2021.9597364,AirGen: GAN-based synthetic data generator for air monitoring in Smart City,Le Minh K.H.,"The past decade has seen a notable increase in air pollution that directly damages health, animals, and plants worldwide. To mitigate such negative effects, several research groups have been working on predicting air quality using deep learning. However, the lack of high-quality air quality datasets is a major obstacle encountered to achieve high accuracy prediction.","In this paper, we introduce an air monitoring data generator powered by learning distributed real sequences using the generative adversarial network (GAN), namely AirGen. An unsupervised adversarial loss is also employed in the network to minimize the difference between generated synthetic and original data in the training process. Experiments on real datasets indicate that the data generated by Airgen could significantly increase the prediction accuracy performed by deep learning models. The mean square error (MSE) is remarkably reduced from 0.024 to 0.015."
10.1007/978-981-16-2629-6_4,"Experimenting the Impact of Pedestrianisation on Urban Pollution Using Tangible Agent-Based Simulations: Application to Hoan Kiem District, Hanoi, Vietnam",Brugière A.,"The development of permanent or temporary pedestrian areas, whether for leisure or to decrease air pollution, has become an integral part of urban planning in numerous cities around the world. Hanoi, the capital of Vietnam, began to implement its first area, around the iconic Hoan Kiem lake, a few years ago. In most of cases, however, road closure is likely to deport traffic to nearby neighbourhoods with the consequences of intensifying congestion and, possibly, increasing air pollution in these areas. Because this outcome might appear counter-intuitive to most stakeholders, it is becoming more and more necessary to analyse, assess and share the impacts of these developments in terms of traffic and pollution shifts before implementing them. In this project, we used the GAMA platform to build an agent-based model that simulates the traffic, its emissions of air pollutants, and the diffusion of these pollutants in the district of Hoan Kiem. This simulation has been designed so as to serve either as a decision support tool for local authorities or as an awareness-raising tool for the general public: thanks to its display on a physical 3D model of the district, people can effectively and naturally interact with it at public venues. Although more accurate data and more realistic diffusion models are necessary and will need further research in the future, the simulation is already able to reflect traffic and air pollution peaks during rush hours, allowing residents and developers to understand the impact of pedestrianization on air quality in different scenarios.","The development of permanent or temporary pedestrian areas, whether for leisure or to decrease air pollution, has become an integral part of urban planning in numerous cities around the world. Hanoi, the capital of Vietnam, began to implement its first area, around the iconic Hoan Kiem lake, a few years ago. In most of cases, however, road closure is likely to deport traffic to nearby neighbourhoods with the consequences of intensifying congestion and, possibly, increasing air pollution in these areas. Because this outcome might appear counter-intuitive to most stakeholders, it is becoming more and more necessary to analyse, assess and share the impacts of these developments in terms of traffic and pollution shifts before implementing them. In this project, we used the GAMA platform to build an agent-based model that simulates the traffic, its emissions of air pollutants, and the diffusion of these pollutants in the district of Hoan Kiem. This simulation has been designed so as to serve either as a decision support tool for local authorities or as an awareness-raising tool for the general public: thanks to its display on a physical 3D model of the district, people can effectively and naturally interact with it at public venues. Although more accurate data and more realistic diffusion models are necessary and will need further research in the future, the simulation is already able to reflect traffic and air pollution peaks during rush hours, allowing residents and developers to understand the impact of pedestrianization on air quality in different scenarios."
10.1016/j.uclim.2020.100659,Identification of linkages between urban heat Island magnitude and urban rainfall modification by use of causal discovery algorithms,Liu J.,"This study is the first, purely data-driven technique to assess the classical urban climatological problem of the relation between urban heat island (UHI) and urban rainfall modification. Urban areas affect regional climate. This knowledge is based on studies involving observations or process-scale models. These studies, while important for understanding the dynamic processes, come at a cost (time, resources). In this paper, we explore the potential of using statistical algorithms for conducting such urban climate studies. Taking an example of the UHI and rainfall dataset, we test six different causal discovery algorithms in their search for a relation between UHI and urban rainfall. This study aims to highlight that a causal algorithm can provide us computationally efficient results that can be useful for urban rainfall studies. In terms of the causal techniques, the constraint versus score-based models provided different causal links, and the score-based models were found to be more realistic (IMaGES). The results provide a promise for the simple, data-centric models to be used as a screening mechanism for identifying cities and cases to study the influence of urban rainfall modification; and, can prove to be useful for further in-depth analysis using computationally intense numerical models, or field studies.","This study is the first, purely data-driven technique to assess the classical urban climatological problem of the relation between urban heat island (UHI) and urban rainfall modification. Urban areas affect regional climate. This knowledge is based on studies involving observations or process-scale models. These studies, while important for understanding the dynamic processes, come at a cost (time, resources). In this paper, we explore the potential of using statistical algorithms for conducting such urban climate studies. Taking an example of the UHI and rainfall dataset, we test six different causal discovery algorithms in their search for a relation between UHI and urban rainfall. This study aims to highlight that a causal algorithm can provide us computationally efficient results that can be useful for urban rainfall studies. In terms of the causal techniques, the constraint versus score-based models provided different causal links, and the score-based models were found to be more realistic (IMaGES). The results provide a promise for the simple, data-centric models to be used as a screening mechanism for identifying cities and cases to study the influence of urban rainfall modification; and, can prove to be useful for further in-depth analysis using computationally intense numerical models, or field studies."
10.5194/isprs-archives-XLIII-B2-2020-383-2020,LONG-SHORT SKIP CONNECTIONS in DEEP NEURAL NETWORKS for DSM REFINEMENT,Bittner K.,"Detailed digital surface models (DSMs) from space-borne sensors are the key to successful solutions for many remote sensing problems, like environmental disaster simulations, change detection in rural and urban areas, 3D urban modeling for city planning and management, etc. Traditional methodologies, e.g., stereo matching, used to generate photogrammetric DSMs from stereo imagery, usually deliver low-quality results due to the matching errors in homogeneous areas or the lack of information when observing the scene under different viewing angles. This makes the tasks related to building reconstruction very challenging since in most cases it is difficult to recognize the type of roofs, especially if overlaid with trees.","This work represents a continuation of research regarding the automatic optimization of building geometries in photogrammetric DSMs with half-meter resolution and introduces an improved generative adversarial network (GAN) architecture which allows to reconstruct complete and detailed building structures without neglecting even low-rise urban constructions. The generative part of the network is constructed in a way that it simultaneously processes height and intensity information, and combines short and long skip connections within one architecture. To improve different aspects of the surface, several loss terms are used, the contributions of which are automatically balanced during training. The obtained results demonstrate that the proposed methodology can achieve two goals without any manual intervention: improve the roof surfaces by making them more planar and also recognize and optimize even small residential buildings which are hard to detect."
10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00109,Phytogan: Unpaired dead-to-live phytoplankton translation,Han S.,"Detecting phytoplankton that causes red tide is an urgent task. However, the live phytoplankton images are scarce and difficult to obtain.","This paper aims to discover a mapping between live and dead phytoplankton. We propose PhytoGAN, a Generative Adversarial Network for the unpaired dead-tolive phytoplankton translation. We design a new PCALoss by extracting the principal component of the image to enhance the contour of the generated image. The addition of PCALoss can significantly improve the integrity of images. The experiments are carried out on the existing phytoplankton dataset. A series of experiments are discussed in the paper to demonstrate the performance of the domain transformation and the proposed loss functions. The experimental results indicate that PhytoGAN can produce more integral images of phytoplankton while completing the domain transformation compared with the existing methods."
10.1109/TGRS.2018.2889109,A novel unsupervised sample collection method for urban land-cover mapping using landsat imagery,Li J.,"Land-cover mapping over urban areas using Landsat imagery has attracted considerable attention in recent years as it can promptly and accurately reflect the biophysical composition status of the urban landscape and allow further applications such as urban planning and risk management. However, due to the large diversity across different urban landscapes, adequate training sample collection for urban area mapping is both challenging and time-consuming.","In this paper, we propose a novel unsupervised sample collection method for mapping urban areas using Landsat imagery. Specifically, the idea is to select reliable, representative, and diverse training samples from the images in a two-stage and iterative manner, based on a set of spectral indices (vegetation, impervious surface, soil, water). To validate the effectiveness and robustness of the proposed method, a synthetic data set was designed and a series of Landsat images over 39 representative cities from different biomes across the world was employed. The effectiveness of the proposed algorithm was quantitatively validated by assessing the quality of the automatically collected samples and the accuracy of the mapping results. In terms of the mapping performance, the proposed automatic approach can achieve a comparable mapping accuracy to supervised classification with manually collected samples. On the basis of the freely accessed Landsat data, the proposed approach demonstrates a promising potential for automatic large-scale (i.e., global) mapping over urban areas."
10.1080/15481603.2018.1533680,Simulation of landscape spatial layout evolution in rural-urban fringe areas: a case study of Ganjingzi District,Yang J.,"In recent years, the rapid expansion of urban spaces has accelerated the mutual evolution of landscape types. Analyzing and simulating spatio-temporal dynamic features of urban landscape can help to reveal its driving mechanisms and facilitate reasonable planning of urban land resources.","The purpose of this study was to design a hybrid cellular automata model to simulate dynamic change in urban landscapes. The model consists of four parts: a geospatial partition, a Markov chain (MC), a multi-layer perceptron artificial neural network (MLP-ANN), and cellular automata (CA). This study employed multivariate land use data for the period 2000–2015 to conduct spatial clustering for the Ganjingzi District and to simulate landscape status evolution via a divisional composite cellular automaton model. During the period of 2000–2015, construction land and forest land areas in Ganjingzi District increased by 19.43% and 15.19%, respectively, whereas farmland, garden lands, and other land areas decreased by 43.42%, 52.14%, and 75.97%, respectively. Land use conversion potentials in different sub-regions show different characteristics in space. The overall land-change prediction accuracy for the subarea-composite model is 3% higher than that of the non-partitioned model, and misses are reduced by 3.1%. Therefore, by integrating geospatial zoning and the MLP-ANN hybrid method, the land type conversion rules of different zonings can be obtained, allowing for more effective simulations of future urban land use change. The hybrid cellular automata model developed here will provide a reference for urban planning and policy formulation."
10.3390/ijgi8030154,Geographical area network-structural health monitoring utility computing model,Tariq H.,"In view of intensified disasters and fatalities caused by natural phenomena and geographical expansion, there is a pressing need for a more effective environment logging for a better management and urban planning.","This paper proposes a novel utility computing model (UCM) for structural health monitoring (SHM) that would enable dynamic planning of monitoring systems in an efficient and cost-effective manner in form of a SHM geo-informatics system. The proposed UCM consists of networked SHM systems that send geometrical SHM variables to SHM-UCM gateways. Every gateway is routing the data to SHM-UCM servers running a geo-spatial patch health assessment and prediction algorithm. The inputs of the prediction algorithm are geometrical variables, environmental variables, and payloads. The proposed SHM-UCM is unique in terms of its capability to manage heterogeneous SHM resources. This has been tested in a case study on Qatar University (QU) in Doha Qatar, where it looked at where SHM nodes are distributed along with occupancy density in each building. This information was taken from QU routers and zone calculation models and were then compared to ideal SHM system data. Results show the effectiveness of the proposed model in logging and dynamically planning SHM."
